def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
<expr::subst::Lowerer as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::Lowerer as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Lowerer as expr::visitor::opt::ExprFolderOpt>::fold_binder_body_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Lowerer as expr::visitor::opt::ExprFolderOpt>::fold_bvar_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::Lowerer as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::MultiInstantiator<'_> as expr::visitor::opt::ExprFolderOpt>::should_descend	FULLY_FAITHFUL	true	true	false	false	false	false	true
<expr::subst::MultiInstantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::MultiInstantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_binder_body_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::MultiInstantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_bvar_opt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::subst::MultiInstantiator<'_> as expr::visitor::opt::ExprFolderOpt>::fold_expr_opt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::AppArgsIter<'a> as std::fmt::Debug>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::AppArgsIter<'a> as std::iter::Iterator>::next	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::AppArgsIter<'a> as std::iter::Iterator>::size_hint	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BigNat as std::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
expr::types::BigNat::limbs	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BigNat as std::cmp::Ord>::cmp	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BigNat as std::cmp::PartialOrd>::partial_cmp	SHAPE_GAP	false	false	false	false	false	false	false
<expr::types::BigNat as std::convert::From<u64>>::from	SHAPE_GAP	false	false	false	false	false	false	false
